LEAID,STNAME,FIPST,LEANM,PCTPROF_MTH_clean,PCTPROF_RLA_clean,NUMVALID_MTH_clean,NUMVALID_RLA_clean,SCHLEV,MEMBERSCH,TOTALEXP,TOTALREV,TFEDREV,TSTREV,TLOCREV,TCURINST,TCURSSVC,TCAPOUT,per_pupil_exp,poverty_rate,Estimated Population 5-17,cluster,log_enrollment,silhouette
0200070,ALASKA,02,Copper River School District,38.0,46.0,226,226,03,444,9246000,9134000,1155000,7885000,94000,4628000,4012000,445000,20824.324324324323,11.688311688311687,462,1,6.09807428216624,0.10734625911296168
0200090,ALASKA,02,Craig City School District,32.0,42.0,200,199,03,514,7882000,8886000,1976000,5957000,953000,3576000,3970000,0,15334.630350194551,21.49122807017544,228,1,6.244166900663736,0.4660153156119246
0200100,ALASKA,02,Delta-Greely School District,55.0,51.0,422,422,03,818,13355000,14063000,1288000,12568000,207000,7243000,5539000,211000,16326.40586797066,14.319248826291082,852,0,6.70808408385307,0.20744368906112476
0200120,ALASKA,02,Dillingham City School District,31.0,31.0,239,239,03,467,11708000,12459000,2150000,8467000,1842000,5649000,4800000,43000,25070.66381156317,23.026315789473685,456,1,6.148468295917647,0.4152977984752157
0200130,ALASKA,02,Galena City School District,34.0,59.0,790,805,03,5007,36560000,38888000,1976000,35667000,1245000,16255000,14902000,3152000,7301.777511483922,17.307692307692307,104,1,8.518791912779934,0.1384873814330826
0200150,ALASKA,02,Ketchikan Gateway Borough School District,44.0,46.0,1172,1175,03,2314,46949000,48181000,2475000,35697000,10009000,28351000,14972000,2017000,20289.109766637856,10.512483574244415,2283,0,7.747164966520335,0.03633186418464375
0200180,ALASKA,02,Anchorage School District,39.0,42.0,23829,23791,03,46115,762030000,763689000,88207000,449958000,225524000,407937000,281585000,37589000,16524.55816979291,10.73717630717333,50395,1,10.738915240352844,0.03672888878422754
0200210,ALASKA,02,Juneau Borough School District,40.0,46.0,2458,2452,03,4745,86720000,93424000,6075000,56224000,31125000,47872000,32477000,1049000,18276.08008429926,7.198716663324644,4987,0,8.465057436995709,0.03076336394114402
0200240,ALASKA,02,Sitka School District,46.0,55.0,643,631,03,1218,26237000,28107000,2471000,17651000,7985000,15576000,8167000,194000,21541.050903119867,6.986591390261116,1417,0,7.105786129481271,0.2970034212071663
0200270,ALASKA,02,Haines Borough School District,42.0,67.0,126,127,03,260,6014000,6605000,541000,4121000,1943000,3144000,1978000,73000,23130.76923076923,14.029850746268655,335,0,5.564520407322694,0.26369230701487145
0200300,ALASKA,02,Hoonah City School District,22.0,22.0,63,64,03,118,4200000,4489000,1171000,2734000,584000,2535000,1399000,141000,35593.220338983054,32.142857142857146,112,1,4.77912349311153,0.3216595511591016
0200330,ALASKA,02,Hydaburg City School District,15.0,15.0,43,43,03,97,4668000,4210000,1835000,2131000,244000,2314000,1738000,422000,48123.71134020619,43.28358208955223,67,1,4.584967478670572,0.22533810805453486
0200360,ALASKA,02,Kake City School District,34.5,54.5,56,56,03,104,3992000,4061000,1332000,2514000,215000,1691000,1842000,193000,38384.61538461538,16.129032258064516,93,0,4.653960350157523,0.01921276238565641
0200390,ALASKA,02,Kenai Peninsula Borough School District,41.0,47.0,4370,4373,03,8852,161133000,164066000,10341000,101365000,52360000,91470000,62878000,1536000,18203.004970628102,13.188630490956072,9675,1,9.08851166361105,0.09403833001598488
0200450,ALASKA,02,Klawock City School District,15.0,24.5,56,56,03,116,4127000,4495000,1597000,2575000,323000,2514000,1318000,117000,35577.58620689655,24.324324324324326,148,1,4.762173934797756,0.3180932678361743
0200480,ALASKA,02,Kodiak Island Borough School District,40.0,41.0,1143,1133,03,2370,52276000,56030000,7115000,38518000,10397000,24211000,23207000,105000,22057.383966244724,8.505263157894737,2375,1,7.771067086065406,0.06501885258840856
0200485,ALASKA,02,Lake and Peninsula Borough School District,27.0,32.0,175,175,03,358,17316000,16662000,2852000,10907000,2903000,7181000,8031000,497000,48368.71508379888,24.65753424657534,292,1,5.883322388488279,0.1491050476403591
0200510,ALASKA,02,Matanuska-Susitna Borough School District,41.0,45.0,8525,8542,03,18828,300083000,313768000,22484000,228446000,62838000,154883000,120464000,7471000,15938.124070533248,10.113791963737665,21179,1,9.843153513496429,0.04251477481425085
0200520,ALASKA,02,Iditarod Area School District,7.5,12.0,106,104,03,325,10163000,7927000,1257000,6526000,144000,3619000,5665000,309000,31270.76923076923,27.876106194690266,226,1,5.786897381366708,0.3660436132822972
0200525,ALASKA,02,Annette Island School District,27.0,27.0,168,168,03,302,10589000,12421000,8184000,3918000,319000,5201000,4095000,664000,35062.91390728477,22.90909090909091,275,1,5.713732805509369,0.293110334548616
0200540,ALASKA,02,Nenana City School District,24.0,46.0,247,243,03,1312,11781000,11367000,591000,10389000,387000,6203000,5244000,0,8979.420731707318,20.588235294117645,68,1,7.180069874302796,0.42655364138850593
0200570,ALASKA,02,Nome Public Schools,20.0,21.0,400,401,03,700,14032000,16588000,1671000,11184000,3733000,6163000,6924000,71000,20045.714285714286,15.052356020942408,764,1,6.55250788703459,0.4346173002258809
0200600,ALASKA,02,Fairbanks North Star Borough School District,39.0,42.0,6898,6858,03,13275,240321000,243226000,37331000,150677000,55218000,131406000,98364000,1212000,18103.27683615819,8.321614185264444,16355,1,9.493713172839865,0.07441222531135935
0200610,ALASKA,02,North Slope Borough School District,15.0,12.0,1046,1065,03,2195,81643000,81590000,11807000,25160000,44623000,30511000,42421000,1331000,37194.98861047836,14.246575342465754,1825,1,7.694392802629421,0.2618786497572283
0200625,ALASKA,02,Northwest Arctic Borough School District,11.0,10.0,1100,1102,03,2087,78394000,74133000,20869000,46972000,6292000,34340000,37562000,951000,37563.009103977,24.97403946002077,1926,1,7.643961949002529,0.30601041953332625
0200630,ALASKA,02,Pelican City School District,25.0,25.0,8,8,03,12,616000,594000,28000,527000,39000,197000,409000,3000,51333.333333333336,18.181818181818183,11,1,2.5649493574615367,0.125410643161181
0200660,ALASKA,02,Petersburg Borough School District,56.0,69.0,241,241,03,465,10704000,10804000,771000,8076000,1957000,5474000,3777000,901000,23019.35483870968,8.80503144654088,477,0,6.144185634125646,0.4700041948115385
0200670,ALASKA,02,Pribilof School District,15.0,24.5,41,41,03,80,2339000,2696000,1028000,989000,679000,889000,1160000,7000,29237.5,10.975609756097562,82,1,4.394449154672439,0.3015655401467126
0200680,ALASKA,02,Saint Mary's School District,22.0,12.0,109,109,03,199,6438000,6240000,1881000,4082000,277000,3260000,2541000,201000,32351.75879396985,41.891891891891895,148,1,5.298317366548036,0.32907852209233496
0200690,ALASKA,02,Skagway School District,77.0,87.0,65,65,03,141,3244000,3369000,53000,1170000,2146000,2052000,1033000,12000,23007.09219858156,9.090909090909092,121,0,4.955827057601261,0.46504647506685076
0200700,ALASKA,02,Southeast Island School District,32.0,52.0,111,111,03,191,8666000,7891000,1094000,6538000,259000,3475000,3932000,898000,45371.7277486911,11.439114391143912,271,0,5.2574953720277815,0.041777427870379955
0200710,ALASKA,02,Southwest Region School District,9.0,6.0,336,337,03,602,22600000,20799000,8891000,11147000,761000,7941000,12981000,308000,37541.52823920266,33.81410256410257,624,1,6.401917196727186,0.3098566705474561
0200715,ALASKA,02,Tanana City School District,10.0,30.0,30,30,03,51,1911000,1649000,202000,1393000,54000,658000,1140000,78000,37470.58823529412,16.666666666666664,48,1,3.9512437185814275,0.2532977561226742
0200720,ALASKA,02,Unalaska City School District,49.0,54.0,223,223,03,418,10201000,11055000,382000,6028000,4645000,5085000,3338000,211000,24404.30622009569,5.714285714285714,350,0,6.037870919922137,0.3168117868567919
0200730,ALASKA,02,Chatham School District,32.0,37.0,87,72,03,162,5048000,5074000,920000,4055000,99000,2588000,2252000,47000,31160.49382716049,22.093023255813957,172,1,5.093750200806762,0.28514649652006985
0200760,ALASKA,02,Kuspuk School District,12.0,12.0,194,194,03,399,18281000,14997000,6843000,7657000,497000,6951000,9402000,1212000,45817.04260651629,36.627906976744185,344,1,5.991464547107982,0.24771657798857363
0200770,ALASKA,02,Denali Borough School District,42.0,55.0,413,384,03,980,11256000,11881000,280000,8620000,2981000,5569000,5078000,609000,11485.714285714286,7.037037037037037,270,0,6.8885724595653635,0.17231018442913354
0200775,ALASKA,02,Yukon Flats School District,7.5,12.0,123,125,03,217,11409000,10661000,4687000,5839000,135000,4478000,6361000,84000,52576.03686635945,31.203007518796998,266,1,5.384495062789089,0.20216040254509482
0200780,ALASKA,02,Valdez City School District,45.0,52.0,342,341,03,686,19233000,19770000,709000,8184000,10877000,9066000,6098000,933000,28036.44314868805,15.0,640,0,6.532334292222349,0.09751592882641895
0200800,ALASKA,02,Chugach School District,17.0,37.0,169,170,03,514,8133000,7626000,2145000,4761000,720000,4760000,3040000,317000,15822.95719844358,5.263157894736842,57,1,6.244166900663736,0.2700731301666932
0200810,ALASKA,02,Wrangell Public School District,57.0,52.0,149,149,03,303,6515000,6525000,1189000,4607000,729000,3572000,2844000,15000,21501.6501650165,13.246753246753244,385,0,5.717027701406222,0.28910438523227217
0200840,ALASKA,02,Yakutat School District,24.5,44.5,40,39,03,87,2113000,2164000,279000,1252000,633000,1126000,975000,0,24287.35632183908,15.18987341772152,79,1,4.477336814478207,0.2951817802695515
0200862,ALASKA,02,Yukon-Koyukuk School District,20.0,31.0,668,684,03,1982,32735000,32275000,6969000,24850000,456000,14040000,10133000,7593000,16516.14530776993,30.851063829787236,376,1,7.592366128519796,0.5010080839990193
0400001,ARIZONA,04,Cave Creek Unified District (4244),66.0,67.0,2853,2858,03,5336,50039000,50448000,2008000,11137000,37303000,22557000,17347000,4242000,9377.623688155922,6.859604550977577,9053,0,8.582418976333944,0.44459481037987003
0400003,ARIZONA,04,Chino Valley Unified District (4474),43.0,48.0,1097,1096,03,2263,19365000,19608000,2544000,8173000,8891000,9441000,7622000,702000,8557.224922669024,13.484136310223263,3404,1,7.724888439323074,0.12377637842714578
0400004,ARIZONA,04,Clarkdale-Jerome Elementary District (4486),45.0,59.0,337,335,01,467,3979000,4003000,426000,1850000,1727000,2282000,1354000,152000,8520.3426124197,11.246200607902736,329,0,6.148468295917647,0.16825162467142404
0400005,ARIZONA,04,Salome Consolidated Elementary District (4514),22.0,22.0,64,64,01,109,1446000,1307000,257000,339000,711000,575000,670000,54000,13266.05504587156,51.16279069767442,129,1,4.700480365792417,0.3516254424672551
0400021,ARIZONA,04,Colorado City Unified District (4370),53.0,49.0,289,292,03,526,8192000,7248000,1569000,3624000,2055000,3853000,2637000,1105000,15574.144486692016,31.553819444444443,2304,1,6.267200548541362,0.22685859747315149
0400022,ARIZONA,04,Vernon Elementary District (4162),32.0,47.0,71,69,01,107,2105000,2313000,325000,1019000,969000,1064000,788000,197000,19672.89719626168,26.05363984674329,261,1,4.68213122712422,0.39728121059416804
0400023,ARIZONA,04,Pinon Unified District (4390),24.0,12.0,518,515,03,1049,17963000,18721000,10112000,7697000,912000,6589000,9527000,901000,17123.927550047665,46.95503699487763,1757,1,6.956545443151569,0.37098381661010627
0400026,ARIZONA,04,Heber-Overgaard Unified District (4392),57.0,46.0,250,251,03,496,5683000,6285000,801000,1501000,3983000,2651000,2282000,231000,11457.66129032258,30.833333333333336,480,1,6.208590026096629,0.21746908296289055
0400082,ARIZONA,04,Colorado River Union High School District (4381),32.0,37.0,164,165,02,1886,41755000,17669000,1613000,4089000,11967000,7838000,6998000,24674000,22139.44856839873,22.886133032694477,2661,1,7.54274354536855,0.43497983674316304
0400212,ARIZONA,04,Benson Unified School District (79226),52.0,49.0,589,595,03,1276,13143000,13277000,1101000,6922000,5254000,5884000,4769000,1739000,10300.156739811911,27.475468331846564,1121,1,7.152268856032539,0.22524087708621038
0400295,ARIZONA,04,Kingman Unified School District (79598),30.0,33.0,3463,3464,03,6881,56700000,71478000,7833000,32695000,30950000,27483000,21908000,2931000,8240.081383519837,25.354609929078016,8460,1,8.836664586357426,0.4835200639710722
0400450,ARIZONA,04,Agua Fria Union High School District (4289),56.0,49.0,917,926,02,7964,90027000,85367000,4380000,36337000,44650000,38083000,27398000,16581000,11304.244098442994,10.04796458000246,8131,0,8.98281222234415,0.2138068700693568
0400480,ARIZONA,04,Aguila Elementary District (4249),47.0,37.0,113,110,01,163,2169000,2247000,311000,1410000,526000,1529000,487000,45000,13306.748466257668,30.046948356807512,213,1,5.099866427824199,0.38877545296540994
0400520,ARIZONA,04,Ajo Unified District (4409),27.0,27.0,217,223,03,437,5173000,5478000,481000,2714000,2283000,2128000,1763000,943000,11837.528604118994,27.684964200477324,419,1,6.082218910376446,0.5150474161195232
0400600,ARIZONA,04,Alhambra Elementary District (4280),29.0,27.0,8231,8206,01,11891,125802000,113759000,25711000,59495000,28553000,60669000,39671000,14496000,10579.598015305692,34.48515916714132,15801,1,9.383621184117988,0.44292669975424476
0400630,ARIZONA,04,Alpine Elementary District (4161),54.5,74.5,35,35,01,54,1239000,1544000,245000,717000,582000,663000,444000,132000,22944.444444444445,37.77777777777778,45,0,4.007333185232471,0.01797814397680132
0400680,ARIZONA,04,Amphitheater Unified District (4406),45.0,48.0,6576,6595,03,13487,138995000,138321000,12989000,37918000,87414000,64357000,48313000,16096000,10305.850077852749,17.7336237581682,18823,1,9.509555680241636,0.15309187479684622
0400720,ARIZONA,04,Antelope Union High School District (4506),25.0,25.0,15,15,02,222,3406000,3415000,402000,303000,2710000,1493000,1449000,268000,15342.342342342345,17.647058823529413,357,1,5.407171771460119,0.4904787886717805
0400790,ARIZONA,04,Apache Junction Unified District (4443),32.0,33.0,1825,1821,03,3329,31700000,32533000,2699000,11214000,18620000,13803000,12431000,1388000,9522.379092820667,17.679700606529874,7749,1,8.110727582974489,0.4605249922477475
0400840,ARIZONA,04,Arlington Elementary District (4274),37.0,32.0,168,168,01,247,2802000,2684000,355000,155000,2174000,1407000,1094000,155000,11344.12955465587,24.907063197026023,269,1,5.5134287461649825,0.4870538960693624
0400870,ARIZONA,04,Ash Creek Elementary District (4187),25.0,25.0,13,13,01,16,865000,704000,69000,262000,373000,284000,369000,179000,54062.5,14.583333333333334,48,1,2.833213344056216,0.09349328759333252
0400910,ARIZONA,04,Ash Fork Joint Unified District (4471),67.0,67.0,140,140,03,267,3495000,4289000,346000,1064000,2879000,1640000,1291000,338000,13089.88764044944,21.37404580152672,262,0,5.5909869805108565,0.3103265067340057
0400960,ARIZONA,04,Avondale Elementary District (4272),43.0,40.0,3903,3890,01,5654,55035000,63453000,7987000,33167000,22299000,25047000,19908000,4161000,9733.816766890695,19.650205761316872,7776,1,8.640295388550221,0.35560588954805544
0401000,ARIZONA,04,Bagdad Unified District (4468),33.0,36.0,237,237,03,448,6035000,7812000,371000,1040000,6401000,3284000,2072000,573000,13470.982142857143,10.42128603104213,451,1,6.1070228877422545,0.32512972382782984
0401050,ARIZONA,04,Balsz Elementary District (4268),27.0,25.0,1473,1471,01,2308,26306000,27803000,6312000,7950000,13541000,11067000,9295000,3602000,11397.746967071058,30.50404805432228,3829,1,7.744569809354496,0.4992474933140909
0401080,ARIZONA,04,Beaver Creek Elementary District (4481),32.0,27.0,192,190,01,305,4044000,4564000,609000,2023000,1932000,2522000,1214000,119000,13259.016393442624,12.534059945504088,734,1,5.723585101952381,0.4047975799225999
0401160,ARIZONA,04,Bicentennial Union High School District (4515),10.0,15.0,29,31,02,123,2189000,2027000,374000,151000,1502000,969000,926000,238000,17796.747967479674,9.967845659163988,311,1,4.820281565605037,0.37288180120242104
0401180,ARIZONA,04,Bisbee Unified District (4169),30.0,27.0,286,285,03,697,9747000,10165000,891000,2585000,6689000,3700000,3407000,2345000,13984.218077474892,23.67399741267788,773,1,6.548219102762372,0.5193150498621737
0401260,ARIZONA,04,Bonita Elementary District (4224),44.5,54.5,56,56,01,95,1550000,1693000,56000,773000,864000,918000,525000,43000,16315.78947368421,13.20754716981132,53,0,4.564348191467836,0.12383014223749352
0401290,ARIZONA,04,Bouse Elementary District (4513),30.0,30.0,24,24,01,40,809000,772000,74000,57000,641000,311000,413000,40000,20225.0,19.565217391304348,46,1,3.713572066704308,0.4658475452610385
0401330,ARIZONA,04,Bowie Unified District (4171),10.0,30.0,20,20,03,49,1650000,1599000,102000,154000,1343000,659000,867000,47000,33673.4693877551,23.75,80,1,3.912023005428146,0.330882933580904
0401380,ARIZONA,04,Buckeye Elementary District (4269),24.0,28.0,3661,3648,01,5269,50116000,49017000,5911000,26979000,16127000,22201000,17743000,3665000,9511.482254697286,16.44887291734727,6122,1,8.569785641535407,0.4646825795157283
0401410,ARIZONA,04,Buckeye Union High School District (4284),51.0,37.0,592,611,02,4293,45299000,44779000,2317000,17273000,25189000,20511000,15749000,2632000,10551.828558117866,11.796127309147565,4493,1,8.364973978438726,0.11984497917621666
0401460,ARIZONA,04,Sierra Vista Unified District (4175),46.0,49.0,2450,2453,03,5485,51702000,45721000,2986000,22018000,20717000,23512000,18363000,7138000,9426.071103008204,19.12344983089064,7096,1,8.60995467149755,0.18835915828687097
0401500,ARIZONA,04,Bullhead City School District (4378),27.0,28.0,1719,1710,01,2671,21532000,21235000,4310000,9997000,6928000,11424000,8011000,611000,8061.400224634968,33.12793427230047,3408,1,7.890582534656536,0.46923052463330905
0401600,ARIZONA,04,Camp Verde Unified District (4470),26.0,30.0,741,741,03,1563,12614000,13484000,1962000,6078000,5444000,6709000,4953000,351000,8070.377479206654,19.72866026003392,1769,1,7.355001921105257,0.48387168512377543
0401650,ARIZONA,04,Canon Elementary District (4484),27.0,37.0,90,90,01,134,2054000,2240000,333000,1002000,905000,1101000,660000,150000,15328.358208955224,38.25301204819277,332,1,4.90527477843843,0.4315640009673172
